order_id,user_id,food_id,timestamp,mood,weather,location,rating
fcf60e4c-4547-43d6-9152-ae10984e15fe,c8954846-75dc-4303-a484-1154d6c77649,4f6eb836-4d6e-4783-8a50-950d22c7f04e,2023-08-04 10:09:42.722231,Stressed,Cloudy,Jessicastad,1
634ee76e-16ff-4d3b-a798-52f6ca791f75,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,d9f142b7-3916-49c6-a43b-ada11762200c,2024-06-03 19:36:24.035160,Relaxed,Snowy,Mistyview,1
f5962e83-ccad-475f-9374-5c11d5decb4d,c8954846-75dc-4303-a484-1154d6c77649,64d91bff-7a23-4021-932b-5097bf901340,2024-01-25 18:42:57.577959,Happy,Rainy,Jessicastad,5
437ed00d-00c8-4b86-8a17-aaa97f2f1cab,d3dfd2d3-f5a4-4db1-ba28-ee192473f8bb,d9001400-22df-4f0e-af26-2eb55573e75c,2024-08-12 00:37:42.626083,Happy,Cloudy,Port Daniel,4
facfca34-47b9-4695-9951-06b9c1844056,17a37c0e-e71d-4f0a-9663-ec2df9dcb95d,a082f803-38c8-424f-b94e-3784ad7f24de,2024-08-07 09:00:23.286860,Stressed,Sunny,Rowebury,1
6dfcebc5-f657-4ec1-afca-44b7a2c31ba5,5d059cfb-11ab-4be4-8416-15a7f9742d01,8ad6f0a5-1a43-4499-b5c5-18eaf68eb0db,2023-07-10 01:45:20.796235,Sad,Sunny,Burkeview,4
20287bc9-7e8a-4b04-871e-fe010ff80f80,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,7ae2d82b-6cb8-423f-a4be-a94d83b8f52b,2023-07-28 12:07:44.495116,Adventurous,Snowy,Brandyborough,4
224ee1a6-70da-4eb1-9274-32da489dc14a,e9bf6f72-3e0d-4ecf-bd75-f6ebea8325c6,441c42bf-a541-4828-8307-daa45895d9f1,2024-10-25 21:26:11.121058,Happy,Snowy,East Todd,2
200e375d-f422-4f58-ba0d-8b8ff9fc62a4,6a041e0f-d933-4af2-a838-9451d38d6ea5,72dd82ec-6e88-445e-acad-2d9ce35c550b,2025-01-08 07:46:40.592127,Happy,Sunny,Davenporthaven,5
a041467c-a4df-40a8-b9ce-57bc75cfadeb,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,247be5aa-640f-471b-bc5e-566abd29512a,2025-01-19 07:33:09.550106,Relaxed,Rainy,Brandyborough,5
6dd5827e-be1d-4f6e-9973-1806ef7be0ff,2bb74728-cb88-4716-ba49-2e7876736e3d,7dc92fb7-9e57-407d-872b-9c5a434ffc66,2024-02-22 21:13:12.323457,Relaxed,Windy,Lake Robertshire,3
e6d58532-ca0a-4bfb-9a1b-18b82836c650,4e219a32-d1c4-449a-ab31-21744fbb129f,a1f33808-48cc-483b-8973-230915cf5ad0,2023-06-13 22:13:50.899455,Adventurous,Cloudy,Chadfort,2
638623dd-81fd-4e99-b267-d804c2033688,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,02a14693-49e9-4242-ae0e-92a7f45e2841,2024-08-16 11:08:44.752688,Happy,Windy,Mistyview,5
a903c910-ae5f-4526-9ca8-bed56c0a9ac8,17a37c0e-e71d-4f0a-9663-ec2df9dcb95d,4a0983e6-7b5c-4403-bf67-9b8441abbfb3,2024-12-07 15:42:45.138680,Adventurous,Windy,Rowebury,3
8e918fd0-a8ed-4108-8430-e0dfcdf6e6ce,2beccce5-ea18-4443-b188-d5293ad2b84d,64d91bff-7a23-4021-932b-5097bf901340,2023-05-26 18:20:07.602983,Happy,Snowy,Hannahhaven,2
33eb26f7-dc75-4a99-a0e6-ea32bae3a26b,66feedd2-48a7-4be9-886f-5ae8bf55558d,ae392869-3bcd-4042-b54d-c2bf85431df4,2024-10-05 06:06:52.446678,Sad,Snowy,Veronicafurt,4
8e838387-ae63-468e-9bdf-1c89e4865f55,18c134fc-3d2a-4819-ae19-8d4ec7397b60,a1aa61ea-0980-4c5f-83bb-84f918669bbc,2023-07-22 23:01:43.576891,Relaxed,Sunny,Wilkinsonland,5
0bde38b4-41c3-4fad-b1f3-72b9cfcf963b,ce62e954-810e-44ed-8494-1229125300b5,5b6586f8-615e-4969-87d6-d0308d322cb3,2024-12-04 00:16:32.995624,Adventurous,Rainy,Lake Keithborough,5
e94a70fe-059e-4b34-a450-2375b9b665a8,c57d49de-1f1e-492e-b4bc-eca31b14d9ea,452f733b-3685-49f9-9c8a-746125e69dbb,2023-11-16 03:34:47.397454,Adventurous,Windy,North Daniel,5
5f840620-7e48-4f2e-b06b-a5052a8fc15a,2beccce5-ea18-4443-b188-d5293ad2b84d,8e5d87ed-7d76-4f4f-84c3-f4acde3f9bbc,2024-01-21 03:18:02.146641,Happy,Sunny,Hannahhaven,1
82b98b84-a2af-48a3-87df-b59f57b1bd47,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,2f9c5a5c-3e8b-4c34-a4d4-170c7af5b1b7,2024-06-12 08:11:38.315456,Relaxed,Sunny,Mistyview,2
46e282ba-582c-4eb2-b99c-90133f7ecf8f,2beccce5-ea18-4443-b188-d5293ad2b84d,2f9c5a5c-3e8b-4c34-a4d4-170c7af5b1b7,2024-11-07 06:28:16.259620,Happy,Windy,Hannahhaven,2
4920548b-f4e2-4256-8212-d37ce5ca0770,4e219a32-d1c4-449a-ab31-21744fbb129f,452f733b-3685-49f9-9c8a-746125e69dbb,2023-10-25 11:49:07.731654,Adventurous,Windy,Chadfort,2
a4e2e142-2f23-413f-9cda-60d4d8fb5f2a,7b64fc00-f356-49ce-8460-5881f871a0d9,ea2adea5-ed2c-46a7-9e0d-58467832d699,2023-06-24 02:49:59.642739,Stressed,Sunny,Port Michael,3
793691a3-edc9-43cc-b848-cd7754064c22,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,1cffe58c-809a-4584-bb93-73fd3b368ddd,2024-07-26 03:57:21.812473,Stressed,Cloudy,Marcusland,2
2003b41d-dde4-4d63-8c48-8fc9aec847dd,66feedd2-48a7-4be9-886f-5ae8bf55558d,d9f142b7-3916-49c6-a43b-ada11762200c,2024-01-12 18:52:08.715309,Stressed,Sunny,Veronicafurt,2
f82eedfa-df1e-4bcf-92c4-942696ad880d,d3dfd2d3-f5a4-4db1-ba28-ee192473f8bb,452f733b-3685-49f9-9c8a-746125e69dbb,2024-09-22 11:32:46.546476,Happy,Sunny,Port Daniel,3
e4faa2b8-2d09-4927-ba7d-1d5ddf98bd60,7b64fc00-f356-49ce-8460-5881f871a0d9,35909371-3423-4687-be94-0708a75705c5,2024-09-18 03:51:49.615391,Relaxed,Snowy,Port Michael,1
86fd210d-2d92-4dfd-867d-3675e52f1aa7,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,ae8bbcf0-7171-4ded-9832-a089ee062658,2024-02-09 17:38:21.015826,Sad,Cloudy,Marcusland,3
ca98947c-63a0-4b97-9a05-6babe372c33c,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,13c5ed8d-0438-4d32-a8f8-742251b67853,2025-02-27 15:43:31.732512,Happy,Rainy,Marcusland,2
9b833b43-cfaa-4a69-be52-f38655ba1a84,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,42dd5246-937f-44c5-92a5-54f004745c33,2023-06-02 15:54:28.441913,Stressed,Snowy,Mistyview,3
6d15625b-ca70-42df-ab34-97f94759c906,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,7ae2d82b-6cb8-423f-a4be-a94d83b8f52b,2024-12-23 00:45:52.137245,Sad,Windy,Marcusland,1
2f346196-0e22-4ef9-b9f7-0c2d69bc4df2,2bb74728-cb88-4716-ba49-2e7876736e3d,395f8b96-973a-4770-a374-c054fc565faa,2024-09-29 13:05:03.245554,Happy,Snowy,Lake Robertshire,1
d85df845-f741-4ce1-89f5-0cd6904defbd,5d059cfb-11ab-4be4-8416-15a7f9742d01,7be1bc5a-87e8-43c7-8f11-af7a2756132c,2024-03-21 22:41:23.530237,Stressed,Windy,Burkeview,1
fd77830c-e9c9-4112-bb52-3928cfda88cd,aaa0ea22-90ae-4736-a95b-36e876e9d266,ad3336bf-c826-4714-854d-d0c8d61c5c55,2024-07-11 02:11:51.853347,Relaxed,Sunny,Lake Chloe,5
f197f059-cdf2-4aec-bd41-5ffc3797953a,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,3d397c97-b7fd-40b7-956b-353ef56fe069,2024-05-17 07:15:18.376322,Sad,Rainy,Mistyview,2
d6598697-5e44-4598-ad79-66d4180ddc02,2bb74728-cb88-4716-ba49-2e7876736e3d,70abedca-c570-4e50-b4df-955e71c0fad4,2024-12-24 00:19:06.856083,Happy,Windy,Lake Robertshire,5
1256874c-5cf9-4192-a05a-1bb3dfa8e9c0,2930ff69-6c77-4533-8d4d-54df98cd3593,7a440263-da1e-426d-b6b9-4dd165dd2678,2024-01-04 17:02:55.088173,Stressed,Snowy,Woodardfort,4
e6d74950-e237-492c-94c8-ccb3db3fe44e,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,680fd3ce-73de-4b03-8fd5-1a4176f337f3,2023-06-23 13:47:10.959566,Adventurous,Sunny,Brandyborough,3
93855d13-a64d-4528-b36f-c6dadfea0fe3,e9bf6f72-3e0d-4ecf-bd75-f6ebea8325c6,38452d63-0ce0-41ca-9ab2-3f39dfbef325,2023-11-19 05:40:08.388928,Relaxed,Windy,East Todd,4
f3c38311-322f-4846-9ec1-fd7ebc0d7716,18c134fc-3d2a-4819-ae19-8d4ec7397b60,e10bec62-153f-47b5-97c7-9422355d1fa2,2025-01-02 11:54:12.703569,Stressed,Snowy,Wilkinsonland,5
3577fcc7-22a2-4dd5-8924-7977c0df8bc4,66feedd2-48a7-4be9-886f-5ae8bf55558d,484465b8-4f33-4693-8572-19d18ff8c76c,2024-03-31 10:00:54.214618,Stressed,Sunny,Veronicafurt,3
d95a1819-fb31-4a1c-a71c-40cf09afa7f7,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,441c42bf-a541-4828-8307-daa45895d9f1,2024-10-31 17:21:25.181734,Sad,Windy,Brandyborough,1
64205cb0-84ca-4129-95ef-d7f7a0e3ef33,c8954846-75dc-4303-a484-1154d6c77649,920694a0-b1e0-4e4b-91ec-b80c782e0a22,2023-06-22 20:27:35.812478,Adventurous,Sunny,Jessicastad,2
91ca890c-f7db-44bd-904b-8c144d423769,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,facaedce-b1e2-477c-83db-ac7e591cf05b,2023-07-20 18:00:28.725801,Stressed,Cloudy,Mistyview,1
fcbc1d77-768d-4fcb-83f4-797b135e27f8,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,bcf80963-0a27-4f32-a1c2-5e3e3967e999,2025-05-02 09:28:40.772731,Sad,Windy,Marcusland,5
0c4e9517-090f-4fcc-ae63-f7da98e30ae5,517ed636-1f9e-4fdc-8678-cef672821a11,a082f803-38c8-424f-b94e-3784ad7f24de,2023-09-17 13:42:14.020750,Happy,Sunny,Miguelmouth,2
cd7b644b-08c7-4d51-8adb-b6ceb01ed455,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,35909371-3423-4687-be94-0708a75705c5,2023-10-21 19:26:06.701756,Stressed,Snowy,Brandyborough,5
d04731e7-1eeb-412d-9dec-234b5bc334c5,17a37c0e-e71d-4f0a-9663-ec2df9dcb95d,70abedca-c570-4e50-b4df-955e71c0fad4,2024-04-17 11:47:16.440136,Happy,Rainy,Rowebury,3
d4c02062-8755-4c46-813f-62b223cd9297,66feedd2-48a7-4be9-886f-5ae8bf55558d,37576e27-f5f4-48e4-afe6-dfc28ea5b13d,2023-06-10 11:06:49.119358,Happy,Cloudy,Veronicafurt,2
732675c8-29ef-44a7-ad33-9105c4b08bfc,5d059cfb-11ab-4be4-8416-15a7f9742d01,f7d30a73-be15-4937-b238-0ce69f5f1631,2025-02-28 11:13:11.421850,Sad,Cloudy,Burkeview,1
7be3860b-f4a2-4be9-b6d2-0a86b1b89f2f,7b64fc00-f356-49ce-8460-5881f871a0d9,6ff4b590-9cde-42d1-bdb4-f121c8aedb94,2023-11-03 02:24:34.784920,Stressed,Rainy,Port Michael,1
1dc2ed25-33dc-4435-a8be-cea233ebb6e5,aaa0ea22-90ae-4736-a95b-36e876e9d266,64d91bff-7a23-4021-932b-5097bf901340,2024-05-31 18:19:38.446593,Sad,Cloudy,Lake Chloe,1
1366a2fe-e45e-491d-b800-a8e92c0e4e3a,ce62e954-810e-44ed-8494-1229125300b5,e10bec62-153f-47b5-97c7-9422355d1fa2,2023-05-21 13:31:04.769616,Adventurous,Rainy,Lake Keithborough,4
85ae6552-1553-4349-a355-0207b8f3ff53,517ed636-1f9e-4fdc-8678-cef672821a11,7dc92fb7-9e57-407d-872b-9c5a434ffc66,2024-06-16 06:59:28.946504,Happy,Cloudy,Miguelmouth,3
522fb5ef-ded8-45e8-b2f5-0e5e2a7879df,c57d49de-1f1e-492e-b4bc-eca31b14d9ea,8164172a-41ba-4b86-8d33-0471857da00c,2024-07-31 03:09:17.145286,Sad,Snowy,North Daniel,2
e02b6272-833f-458b-9e96-dd386c1a2d5f,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,eaca911d-43b1-44e2-a0c3-a0b99bd1c7d0,2024-12-14 11:57:50.278478,Stressed,Cloudy,Marcusland,5
4804948a-5d70-4618-a972-addbb1f447a3,d3dfd2d3-f5a4-4db1-ba28-ee192473f8bb,07b5bfcf-1db7-45cc-89e6-26ec3b6c9597,2023-11-29 17:49:43.914143,Relaxed,Sunny,Port Daniel,2
81338379-7e9a-425b-a36c-93a23d7b3520,2beccce5-ea18-4443-b188-d5293ad2b84d,680fd3ce-73de-4b03-8fd5-1a4176f337f3,2023-08-25 20:19:57.840779,Sad,Snowy,Hannahhaven,2
a07c9b37-43b7-4db2-a1be-31e81e8cfe86,18c134fc-3d2a-4819-ae19-8d4ec7397b60,383dc98e-b910-4ff2-9286-b3b00bdb8ea5,2025-04-23 14:03:19.724349,Sad,Windy,Wilkinsonland,3
b09a73bb-2fe0-44c7-b7bd-4f42a8cee3d9,66feedd2-48a7-4be9-886f-5ae8bf55558d,8d86abf7-616c-40b7-bf77-aa5b43f1817d,2024-12-08 22:23:36.454169,Stressed,Sunny,Veronicafurt,5
4d1ccec2-2d8d-44be-b917-5c5f3e0693a5,ce62e954-810e-44ed-8494-1229125300b5,6ff4b590-9cde-42d1-bdb4-f121c8aedb94,2024-11-24 01:54:18.648164,Stressed,Windy,Lake Keithborough,2
faf3399a-fdf0-4022-8ca5-104b47b13baf,d3dfd2d3-f5a4-4db1-ba28-ee192473f8bb,7a608882-0f16-4b77-b205-61b815c910c9,2024-11-18 03:08:52.057817,Sad,Cloudy,Port Daniel,3
815176fb-929e-499c-abda-b99952ac4b30,ce62e954-810e-44ed-8494-1229125300b5,f995be40-1f86-4634-b83a-6344b75218b1,2023-09-24 12:40:48.528989,Happy,Rainy,Lake Keithborough,5
25b5e3a0-fea8-42da-9901-7cc861254f85,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,383dc98e-b910-4ff2-9286-b3b00bdb8ea5,2025-04-13 17:35:31.187490,Happy,Snowy,Mistyview,3
ef5f4be1-c7a5-421d-bf34-70f799a710e7,d3dfd2d3-f5a4-4db1-ba28-ee192473f8bb,7abe17da-7df2-44d3-a4df-7afba0d4c2ee,2023-11-18 01:57:50.921769,Adventurous,Windy,Port Daniel,2
ba7fb477-7c0c-49a5-b6e0-32f55c5e2eab,17a37c0e-e71d-4f0a-9663-ec2df9dcb95d,f8f4f2ef-b2c8-4825-bc44-989c79b36639,2023-09-08 20:48:23.020352,Adventurous,Snowy,Rowebury,3
35124369-4246-4b5a-8284-f874a7f962fa,6a041e0f-d933-4af2-a838-9451d38d6ea5,7ae2d82b-6cb8-423f-a4be-a94d83b8f52b,2023-10-28 06:32:40.504728,Adventurous,Cloudy,Davenporthaven,4
d1ca482a-7c28-43d8-af7c-7201f1168727,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,a04a5b14-7df7-40f5-b852-135343b47ff8,2024-02-20 02:32:45.504001,Sad,Snowy,Mistyview,2
8b10dff5-cb38-4297-9d12-84900cac4d4c,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,70abedca-c570-4e50-b4df-955e71c0fad4,2024-12-24 00:48:20.973786,Adventurous,Windy,Brandyborough,3
26dcf117-30f5-4093-b17f-c422680ff7e4,ce62e954-810e-44ed-8494-1229125300b5,8ad6f0a5-1a43-4499-b5c5-18eaf68eb0db,2024-02-06 16:04:23.961759,Relaxed,Snowy,Lake Keithborough,5
77a50f74-4f9f-4d43-8d4b-d53070ddc5d7,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,6ff4b590-9cde-42d1-bdb4-f121c8aedb94,2024-05-21 02:32:04.011424,Happy,Cloudy,Marcusland,3
f8d978df-d812-475e-9701-c695d5960fda,66feedd2-48a7-4be9-886f-5ae8bf55558d,07b5bfcf-1db7-45cc-89e6-26ec3b6c9597,2024-12-26 07:08:22.590495,Sad,Sunny,Veronicafurt,4
e4703ef5-e50e-4756-9b65-a49417b2c19a,4e219a32-d1c4-449a-ab31-21744fbb129f,89997e8a-1a5b-4885-b357-96df45653da9,2023-11-19 16:16:03.796527,Stressed,Rainy,Chadfort,2
7af44508-8cf5-4443-94d2-3487b90d1382,18c134fc-3d2a-4819-ae19-8d4ec7397b60,6ff4b590-9cde-42d1-bdb4-f121c8aedb94,2025-04-12 17:43:41.635040,Relaxed,Sunny,Wilkinsonland,1
c34239c8-aa17-49b9-8b2f-386533bdaf8c,7b64fc00-f356-49ce-8460-5881f871a0d9,ac183e5c-0023-4efb-9830-f7b1ca12f332,2025-01-20 09:03:22.835372,Sad,Rainy,Port Michael,3
2ffa02bf-6e7f-4153-88d8-ce925c4e187d,7b64fc00-f356-49ce-8460-5881f871a0d9,8735cd4b-c10a-48dd-8647-8f9d573f853c,2025-01-05 17:54:32.248040,Relaxed,Cloudy,Port Michael,4
e171d9a0-a576-4c4e-9cfd-a454ab95e55b,517ed636-1f9e-4fdc-8678-cef672821a11,7a608882-0f16-4b77-b205-61b815c910c9,2025-03-09 07:35:40.820380,Happy,Snowy,Miguelmouth,4
f31013b6-4a0d-4b24-be3b-07027699669e,aaa0ea22-90ae-4736-a95b-36e876e9d266,ea2adea5-ed2c-46a7-9e0d-58467832d699,2023-11-12 05:00:53.429225,Stressed,Rainy,Lake Chloe,3
2e688e1d-fa6a-4e07-8075-9ee4bb2334d6,517ed636-1f9e-4fdc-8678-cef672821a11,54de0f4f-d33a-4686-95bf-46aa09edc492,2025-04-14 17:45:03.860030,Happy,Sunny,Miguelmouth,2
c4456f85-1af5-4622-ac25-1096ec48bab7,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,c1eba6ae-d7d2-4d98-96b3-3fadd89d5372,2024-06-08 20:17:02.727746,Stressed,Snowy,Brandyborough,3
897294a0-f41f-46aa-849f-5807c29c8a3f,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,7a608882-0f16-4b77-b205-61b815c910c9,2025-02-11 03:01:36.994361,Relaxed,Windy,Brandyborough,4
c47501af-ba34-4356-8faa-6a4f28f7cd19,66feedd2-48a7-4be9-886f-5ae8bf55558d,7be1bc5a-87e8-43c7-8f11-af7a2756132c,2025-01-19 20:15:54.181520,Sad,Rainy,Veronicafurt,5
5f850c9f-a88a-44b5-a0e3-566b925c085d,66feedd2-48a7-4be9-886f-5ae8bf55558d,9da1416c-65a5-41a2-bdd8-9af502af0c6b,2023-06-26 09:19:40.351973,Happy,Windy,Veronicafurt,1
bdf9711d-b877-4a74-8428-c9fd48788da2,5d059cfb-11ab-4be4-8416-15a7f9742d01,a58505a3-b880-424b-9cfb-80816c6993eb,2023-05-24 23:13:45.803362,Stressed,Snowy,Burkeview,1
219810ce-c9d0-4b9c-9373-60e9f5863410,e9bf6f72-3e0d-4ecf-bd75-f6ebea8325c6,9da1416c-65a5-41a2-bdd8-9af502af0c6b,2023-12-20 12:56:53.802474,Stressed,Rainy,East Todd,3
ebf7205e-3fcf-48a1-b3a0-abc5d234d4bb,517ed636-1f9e-4fdc-8678-cef672821a11,56f9239d-66c8-4d66-8c6d-f398b407540a,2025-01-29 13:32:30.043218,Stressed,Windy,Miguelmouth,3
a78087ad-b403-4615-aeea-46b502679390,e3dfc17a-f38f-4d0d-ae63-7fad6fb34420,d7a9ce06-0058-4adb-a5fa-1b308cba72c8,2024-02-05 19:04:07.905794,Happy,Sunny,Brandyborough,2
f4a380cd-da6a-4c46-ac32-cec3d6b94fe5,d3dfd2d3-f5a4-4db1-ba28-ee192473f8bb,04a30577-49d3-4e3b-ac76-6da92e01c892,2023-06-23 23:33:21.892732,Adventurous,Rainy,Port Daniel,3
a21fe169-7006-4b97-97ca-30dabc433cb4,5d059cfb-11ab-4be4-8416-15a7f9742d01,ad3336bf-c826-4714-854d-d0c8d61c5c55,2025-02-26 01:28:02.866953,Adventurous,Rainy,Burkeview,2
656d64f8-abae-403a-af18-d6593b3d61e5,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,e35c5d09-7941-421c-9d63-5979964c080a,2023-05-28 21:54:07.229191,Sad,Sunny,Marcusland,3
9865adec-bf93-4982-929d-5b9d62f402a6,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,d9f142b7-3916-49c6-a43b-ada11762200c,2024-10-07 13:58:37.803798,Stressed,Windy,Mistyview,2
203b4d9e-6ef0-49ff-b44e-588b4ae1d4ae,2930ff69-6c77-4533-8d4d-54df98cd3593,155e3b44-1053-4da2-ba52-ee64fb746ff6,2024-07-02 06:12:20.566918,Happy,Cloudy,Woodardfort,4
6b3c0b9c-733a-4d66-b925-c6cb4b8136a8,4e219a32-d1c4-449a-ab31-21744fbb129f,2f9c5a5c-3e8b-4c34-a4d4-170c7af5b1b7,2024-11-05 10:53:30.783564,Relaxed,Cloudy,Chadfort,4
8f6a734b-066c-4d47-afa7-40e9a64d78a9,c57d49de-1f1e-492e-b4bc-eca31b14d9ea,a04a5b14-7df7-40f5-b852-135343b47ff8,2023-11-04 11:38:55.908751,Relaxed,Snowy,North Daniel,4
da6cea91-453a-4936-9c53-b6c1b325ff5c,2bb74728-cb88-4716-ba49-2e7876736e3d,4a0983e6-7b5c-4403-bf67-9b8441abbfb3,2024-02-03 12:10:18.050923,Relaxed,Rainy,Lake Robertshire,2
f7495248-850d-46b0-81ac-5e40acef1431,17a37c0e-e71d-4f0a-9663-ec2df9dcb95d,d9f142b7-3916-49c6-a43b-ada11762200c,2024-02-18 19:19:34.755321,Sad,Sunny,Rowebury,1
6a52aa0f-304d-4e1b-a8bf-d9c5bc87bc18,2bb74728-cb88-4716-ba49-2e7876736e3d,f8f4f2ef-b2c8-4825-bc44-989c79b36639,2024-08-05 06:02:13.201319,Relaxed,Sunny,Lake Robertshire,2
179c8abe-c924-4a5a-973b-e1479acc612c,18c134fc-3d2a-4819-ae19-8d4ec7397b60,a082f803-38c8-424f-b94e-3784ad7f24de,2024-05-01 02:26:26.618439,Sad,Snowy,Wilkinsonland,1
311ab282-564b-466d-8de4-bee7a9e25731,6a041e0f-d933-4af2-a838-9451d38d6ea5,b8df7a6c-ea55-4e1f-a1e8-16d8e759d584,2024-01-21 05:18:29.411751,Sad,Sunny,Davenporthaven,4
cbfbf012-456d-4c78-ad48-18d6d1daf5a5,4e219a32-d1c4-449a-ab31-21744fbb129f,b1dc891d-e4e2-4784-83ac-a309cba78684,2025-03-17 20:26:32.141656,Sad,Snowy,Chadfort,4
06e22c10-e2a1-4d51-a2fb-e9675b62897a,2bb74728-cb88-4716-ba49-2e7876736e3d,cf67776c-b12c-4a5e-8937-5163deaf4388,2025-05-01 20:07:44.686705,Stressed,Rainy,Lake Robertshire,4
f2b3059e-cfed-4f51-88bb-9d54c4ff03f6,c8954846-75dc-4303-a484-1154d6c77649,eaca911d-43b1-44e2-a0c3-a0b99bd1c7d0,2023-07-27 07:42:52.205003,Stressed,Sunny,Jessicastad,4
84e9de03-1705-4906-822d-7c0b1332786e,17a37c0e-e71d-4f0a-9663-ec2df9dcb95d,f7d30a73-be15-4937-b238-0ce69f5f1631,2025-03-23 11:00:36.502726,Adventurous,Sunny,Rowebury,2
a9270230-7790-43f4-a5d1-9a18efe27097,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,891ca7bb-b312-4371-b755-d5922acd16f8,2024-12-30 02:39:05.083566,Adventurous,Snowy,Marcusland,2
f0361d28-7d22-43fb-a90d-d183dcc95326,18c134fc-3d2a-4819-ae19-8d4ec7397b60,7ae2d82b-6cb8-423f-a4be-a94d83b8f52b,2024-11-25 05:16:29.678043,Happy,Cloudy,Wilkinsonland,4
64679b15-6867-437b-8f43-c838cf72922d,7b64fc00-f356-49ce-8460-5881f871a0d9,a58505a3-b880-424b-9cfb-80816c6993eb,2023-11-04 17:22:18.017078,Adventurous,Rainy,Port Michael,5
9064b96f-b36b-4502-88e4-a7f3a12d93c0,c8954846-75dc-4303-a484-1154d6c77649,e10bec62-153f-47b5-97c7-9422355d1fa2,2024-05-08 23:49:51.426182,Happy,Cloudy,Jessicastad,2
1f132733-f8fd-4855-82ea-36202e61979a,aaa0ea22-90ae-4736-a95b-36e876e9d266,b5fb524a-cfdf-4286-8113-8de1e89dc037,2025-02-25 06:04:17.657670,Adventurous,Sunny,Lake Chloe,5
3170b5e1-1d17-4105-b186-a326a5b264a5,d244b9b7-ed42-4932-9f4a-3b0d9aeedc53,e10bec62-153f-47b5-97c7-9422355d1fa2,2024-04-26 22:17:34.879978,Relaxed,Sunny,Mistyview,4
b7fb6c63-ccbd-4ce7-8131-af8cda45d3a7,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,7a440263-da1e-426d-b6b9-4dd165dd2678,2024-01-17 15:41:31.978606,Happy,Cloudy,Marcusland,3
d33cd3d6-e167-4323-a53d-4290850eb9ed,5d059cfb-11ab-4be4-8416-15a7f9742d01,bcf80963-0a27-4f32-a1c2-5e3e3967e999,2025-01-12 04:23:21.218419,Happy,Windy,Burkeview,5
ea185a5a-77ab-4939-b040-ce4649f58848,e264bdcf-384f-4ee6-9b41-c8d6339cfaa2,c3974a97-090d-4b25-bee8-aa925c2eed68,2024-06-12 12:15:50.064524,Adventurous,Windy,Marcusland,5
64807c66-9579-4270-8b8f-48d0e23b4f07,66feedd2-48a7-4be9-886f-5ae8bf55558d,37ae1874-7d00-4929-9f80-eede5ded2fcb,2025-01-09 02:45:21.016394,Happy,Rainy,Veronicafurt,2
4c90ba20-94f5-4570-b569-6fa2faaf51a2,4e219a32-d1c4-449a-ab31-21744fbb129f,6d5a1830-ab03-4b62-a880-873f850e2f94,2024-11-20 17:19:22.939979,Sad,Rainy,Chadfort,1
4195a846-1c58-4969-ace5-5ed66ba0de55,c57d49de-1f1e-492e-b4bc-eca31b14d9ea,441c42bf-a541-4828-8307-daa45895d9f1,2024-04-14 02:42:05.045339,Happy,Rainy,North Daniel,5
46f21d77-d7c3-4f55-aa07-109c0d02118b,517ed636-1f9e-4fdc-8678-cef672821a11,89997e8a-1a5b-4885-b357-96df45653da9,2025-05-04 13:52:46.729755,Stressed,Windy,Miguelmouth,1
f4e09573-cc5d-4338-abc3-917548f958b1,2bb74728-cb88-4716-ba49-2e7876736e3d,f8f4f2ef-b2c8-4825-bc44-989c79b36639,2023-12-12 09:18:45.456073,Adventurous,Sunny,Lake Robertshire,4
f3978ff3-b8b5-4eca-9452-c19ba6693e2c,c57d49de-1f1e-492e-b4bc-eca31b14d9ea,39354c4d-f96e-4d45-9ffa-0b5cfea8c241,2023-12-17 09:30:36.148046,Sad,Snowy,North Daniel,3
